date,country,new_cases,new_deaths,new_recoveries,cumulative_cases,cumulative_deaths
2020-02-08,Indonesia,249221,6038,216970,8262887,200132
2020-02-09,Indonesia,255073,6178,222065,8517960,206310
2020-02-10,Indonesia,269395,6526,234534,8787355,212836
2020-02-11,Indonesia,266468,6457,231985,9053823,219293
2020-02-12,Indonesia,257464,6235,224146,9311287,225528
2020-02-13,Indonesia,280485,6791,244188,9591772,232319
2020-02-14,Indonesia,271170,6569,236079,9862942,238888
2020-02-15,Indonesia,255383,6187,222335,10118325,245075
2020-02-16,Indonesia,244214,5917,212611,10362539,250992
2020-02-17,Indonesia,258010,6247,224622,10620549,257239
2020-02-18,Indonesia,270044,6538,235099,10890593,263777
2020-02-19,Indonesia,273546,6626,238147,11164139,270403
2020-02-20,Indonesia,284709,6897,247866,11448848,277300
2020-02-21,Indonesia,252867,6124,220144,11701715,283424
2020-02-22,Indonesia,262472,6360,228506,11964187,289784
2020-02-23,Indonesia,253311,6136,220531,12217498,295920
2020-02-24,Indonesia,251827,6102,219239,12469325,302022
2020-02-25,Indonesia,262076,6350,228162,12731401,308372
2020-02-26,Indonesia,276155,6687,240419,13007556,315059
2020-02-27,Indonesia,282219,6834,245698,13289775,321893
2020-02-28,Indonesia,259322,6279,225764,13549097,328172
2020-02-29,Indonesia,261632,6338,227775,13810729,334510
2020-03-01,Indonesia,248741,6025,216552,14059470,340535
2020-03-02,Indonesia,276287,6695,240534,14335757,347230
2020-03-03,Indonesia,263599,6386,229488,14599356,353616
2020-03-04,Indonesia,296587,7181,258207,14895943,360797
2020-03-05,Indonesia,279576,6771,243397,15175519,367568
2020-03-06,Indonesia,271702,6577,236542,15447221,374145
2020-03-07,Indonesia,265300,6427,230968,15712521,380572
2020-03-08,Indonesia,253584,6148,220769,15966105,386720
2020-03-09,Indonesia,255254,6183,222222,16221359,392903
2020-03-10,Indonesia,265352,6428,231014,16486711,399331
2020-03-11,Indonesia,264134,6398,229953,16750845,405729
2020-03-12,Indonesia,259813,6294,226192,17010658,412023
2020-03-13,Indonesia,278358,6742,242337,17289016,418765
2020-03-14,Indonesia,279908,6781,243686,17568924,425546
2020-03-15,Indonesia,266280,6448,231822,17835204,431994
2020-03-16,Indonesia,298459,7228,259837,18133663,439222
2020-03-17,Indonesia,247952,6003,215865,18381615,445225
2020-03-18,Indonesia,271986,6588,236789,18653601,451813
2020-03-19,Indonesia,267717,6482,233073,18921318,458295
2020-03-20,Indonesia,262679,6365,228687,19183997,464660
2020-03-21,Indonesia,260123,6300,226461,19444120,470960
2020-03-22,Indonesia,268808,6507,234023,19712928,477467
2020-03-23,Indonesia,265223,6422,230901,19978151,483889
2020-03-24,Indonesia,262323,6354,228377,20240474,490243
2020-03-25,Indonesia,249529,6045,217238,20490003,496288
2020-03-26,Indonesia,244595,5925,212943,20734598,502213
2020-03-27,Indonesia,261548,6333,227702,20996146,508546
2020-03-28,Indonesia,259286,6279,225733,21255432,514825
2020-03-29,Indonesia,261219,6326,227416,21516651,521151
2020-03-30,Indonesia,261589,6337,227738,21778240,527488
2020-03-31,Indonesia,255354,6185,222310,22033594,533673
2020-04-01,Indonesia,258607,6263,225142,22292201,539936
2020-04-02,Indonesia,249435,6040,217156,22541636,545976
2020-04-03,Indonesia,279515,6769,243344,22821151,552745
2020-04-04,Indonesia,248537,6020,216375,23069688,558765
2020-04-05,Indonesia,253271,6137,220496,23322959,564902
2020-04-06,Indonesia,247920,6005,215838,23570879,570907
2020-04-07,Indonesia,246913,5980,214961,23817792,576887
2020-04-08,Indonesia,255911,6198,222794,24073703,583085
2020-04-09,Indonesia,253494,6143,220690,24327197,589228
2020-04-10,Indonesia,248176,6013,216060,24575373,595241
2020-04-11,Indonesia,249655,6049,217348,24825028,601290
2020-04-12,Indonesia,243409,5897,211910,25068437,607187
2020-04-13,Indonesia,256831,6221,223595,25325268,613408
2020-04-14,Indonesia,276878,6709,241048,25602146,620117
2020-04-15,Indonesia,239453,5797,208466,25841599,625914
2020-04-16,Indonesia,254690,6172,221731,26096289,632086
2020-04-17,Indonesia,249726,6050,217410,26346015,638136
2020-04-18,Indonesia,256911,6224,223665,26602926,644360
2020-04-19,Indonesia,256716,6217,223495,26859642,650577
2020-04-20,Indonesia,250131,6060,217762,27109773,656637
2020-04-21,Indonesia,246657,5977,214738,27356430,662614
2020-04-22,Indonesia,241397,5846,210159,27597827,668460
2020-04-23,Indonesia,236991,5739,206323,27834818,674199
2020-04-24,Indonesia,244937,5931,213241,28079755,680130
2020-04-25,Indonesia,230102,5575,200325,28309857,685705
2020-04-26,Indonesia,238426,5775,207572,28548283,691480
2020-04-27,Indonesia,259203,6283,225660,28807486,697763
2020-04-28,Indonesia,246769,5974,214835,29054255,703737
2020-04-29,Indonesia,256536,6212,223339,29310791,709949
2020-04-30,Indonesia,263711,6388,229585,29574502,716337
2020-05-01,Indonesia,243635,5903,212107,29818137,722240
2020-05-02,Indonesia,248588,6022,216419,30066725,728262
2020-05-03,Indonesia,242619,5877,211222,30309344,734139
2020-05-04,Indonesia,236690,5734,206061,30546034,739873
2020-05-05,Indonesia,235392,5702,204931,30781426,745575
2020-05-06,Indonesia,258151,6255,224745,31039577,751830
2020-05-07,Indonesia,250918,6077,218448,31290495,757907
2020-05-08,Indonesia,272026,6588,236824,31562521,764495
2020-05-09,Indonesia,261964,6347,228064,31824485,770842
2020-05-10,Indonesia,241533,5853,210277,32066018,776695
2020-05-11,Indonesia,262243,6351,228307,32328261,783046
2020-05-12,Indonesia,248871,6029,216665,32577132,789075
2020-05-13,Indonesia,269326,6523,234473,32846458,795598
2020-05-14,Indonesia,248919,6030,216707,33095377,801628
2020-05-15,Indonesia,242967,5882,211525,33338344,807510
2020-05-16,Indonesia,247638,5998,215592,33585982,813508
2020-05-17,Indonesia,249773,6049,217451,33835755,819557
2020-05-18,Indonesia,250096,6057,217732,34085851,825614
2020-05-19,Indonesia,255271,6178,222237,34341122,831792
2020-05-20,Indonesia,275962,6688,240251,34617084,838480
2020-05-21,Indonesia,290496,7031,252904,34907580,845511
2020-05-22,Indonesia,250723,6074,218278,35158303,851585
2020-05-23,Indonesia,287825,6969,250579,35446128,858554
2020-05-24,Indonesia,266434,6451,231956,35712562,865005
2020-05-25,Indonesia,280079,6784,243835,35992641,871789
2020-05-26,Indonesia,254756,6172,221789,36247397,877961
2020-05-27,Indonesia,287610,6964,250391,36535007,884925
2020-05-28,Indonesia,254539,6163,221600,36789546,891088
2020-05-29,Indonesia,290132,7025,252587,37079678,898113
2020-05-30,Indonesia,292201,7078,254388,37371879,905191
2020-05-31,Indonesia,294216,7124,256143,37666095,912315
2020-06-01,Indonesia,283653,6873,246947,37949748,919188
2020-06-02,Indonesia,305793,7405,266221,38255541,926593
2020-06-03,Indonesia,306737,7431,267043,38562278,934024
2020-06-04,Indonesia,300995,7294,262044,38863273,941318
2020-06-05,Indonesia,317954,7702,276809,39181227,949020
2020-06-06,Indonesia,309657,7497,269585,39490884,956517
2020-06-07,Indonesia,323085,7827,281276,39813969,964344
2020-06-08,Indonesia,316467,7665,275514,40130436,972009
2020-06-09,Indonesia,325763,7891,283607,40456199,979900
2020-06-10,Indonesia,335532,8130,292112,40791731,988030
2020-06-11,Indonesia,323564,7837,281693,41115295,995867
2020-06-12,Indonesia,313572,7596,272994,41428867,1003463
2020-06-13,Indonesia,343000,8307,298614,41771867,1011770
2020-06-14,Indonesia,362922,8790,315958,42134789,1020560
2020-06-15,Indonesia,352035,8529,306480,42486824,1029089
2020-06-16,Indonesia,356806,8643,310633,42843630,1037732
2020-06-17,Indonesia,354913,8597,308985,43198543,1046329
2020-06-18,Indonesia,373489,9049,325157,43572032,1055378
2020-06-19,Indonesia,361368,8756,314605,43933400,1064134
2020-06-20,Indonesia,361021,8742,314303,44294421,1072876
2020-06-21,Indonesia,394788,9562,343700,44689209,1082438
2020-06-22,Indonesia,368825,8937,321097,45058034,1091375
2020-06-23,Indonesia,400761,9711,348900,45458795,1101086
2020-06-24,Indonesia,410054,9932,356991,45868849,1111018
2020-06-25,Indonesia,404638,9802,352276,46273487,1120820
2020-06-26,Indonesia,373561,9049,325220,46647048,1129869
2020-06-27,Indonesia,404003,9786,351723,47051051,1139655
2020-06-28,Indonesia,404372,9795,352044,47455423,1149450
2020-06-29,Indonesia,403317,9772,351125,47858740,1159222
2020-06-30,Indonesia,421670,10210,367103,48280410,1169432
2020-07-01,Indonesia,440115,10659,383162,48720525,1180091
2020-07-02,Indonesia,419133,10154,364895,49139658,1190245
2020-07-03,Indonesia,430421,10425,374722,49570079,1200670
2020-07-04,Indonesia,434034,10514,377868,50004113,1211184
2020-07-05,Indonesia,470396,11396,409524,50474509,1222580
2020-07-06,Indonesia,443948,10757,386499,50918457,1233337
2020-07-07,Indonesia,426854,10340,371617,51345311,1243677
2020-07-08,Indonesia,423935,10272,369075,51769246,1253949
2020-07-09,Indonesia,473772,11476,412463,52243018,1265425
2020-07-10,Indonesia,452620,10963,394048,52695638,1276388
2020-07-11,Indonesia,491591,11905,427976,53187229,1288293
2020-07-12,Indonesia,448827,10870,390746,53636056,1299163
2020-07-13,Indonesia,472863,11454,411672,54108919,1310617
2020-07-14,Indonesia,458383,11103,399066,54567302,1321720
2020-07-15,Indonesia,506897,12279,441302,55074199,1333999
2020-07-16,Indonesia,517399,12536,450445,55591598,1346535
2020-07-17,Indonesia,514693,12469,448089,56106291,1359004
2020-07-18,Indonesia,483309,11709,420766,56589600,1370713
2020-07-19,Indonesia,496705,12035,432429,57086305,1382748
2020-07-20,Indonesia,526876,12762,458695,57613181,1395510
2020-07-21,Indonesia,481194,11655,418925,58094375,1407165
2020-07-22,Indonesia,523858,12692,456068,58618233,1419857
2020-07-23,Indonesia,575460,13940,500992,59193693,1433797
2020-07-24,Indonesia,534600,12949,465420,59728293,1446746
2020-07-25,Indonesia,503457,12195,438307,60231750,1458941
2020-07-26,Indonesia,531696,12879,462892,60763446,1471820
2020-07-27,Indonesia,535243,12965,465980,61298689,1484785
2020-07-28,Indonesia,616504,14933,536725,61915193,1499718
2020-07-29,Indonesia,607772,14721,529123,62522965,1514439
2020-07-30,Indonesia,585739,14189,509941,63108704,1528628
2020-07-31,Indonesia,559266,13548,486894,63667970,1542176
2020-08-01,Indonesia,607253,14708,528671,64275223,1556884
2020-08-02,Indonesia,543911,13177,473526,64819134,1570061
2020-08-03,Indonesia,611436,14808,532313,65430570,1584869
2020-08-04,Indonesia,610786,14796,531747,66041356,1599665
2020-08-05,Indonesia,582638,14114,507241,66623994,1613779
2020-08-06,Indonesia,623963,15114,543219,67247957,1628893
2020-08-07,Indonesia,580196,14054,505116,67828153,1642947
2020-08-08,Indonesia,558737,13534,486433,68386890,1656481
2020-08-09,Indonesia,628642,15226,547292,69015532,1671707
2020-08-10,Indonesia,599502,14522,521923,69615034,1686229
2020-08-11,Indonesia,622857,15086,542256,70237891,1701315
2020-08-12,Indonesia,662392,16047,576675,70900283,1717362
2020-08-13,Indonesia,587417,14225,511402,71487700,1731587
2020-08-14,Indonesia,607206,14708,528630,72094906,1746295
2020-08-15,Indonesia,661765,16026,576129,72756671,1762321
2020-08-16,Indonesia,636052,15405,553743,73392723,1777726
2020-08-17,Indonesia,595589,14426,518517,73988312,1792152
2020-08-18,Indonesia,589197,14275,512952,74577509,1806427
2020-08-19,Indonesia,603771,14627,525640,75181280,1821054
2020-08-20,Indonesia,598447,14496,521005,75779727,1835550
2020-08-21,Indonesia,629862,15257,548354,76409589,1850807
2020-08-22,Indonesia,625844,15162,544856,77035433,1865969
2020-08-23,Indonesia,632876,15332,550978,77668309,1881301
2020-08-24,Indonesia,598495,14496,521047,78266804,1895797
2020-08-25,Indonesia,622982,15092,542365,78889786,1910889
2020-08-26,Indonesia,561176,13591,488557,79450962,1924480
2020-08-27,Indonesia,630108,15262,548569,80081070,1939742
2020-08-28,Indonesia,662276,16043,576574,80743346,1955785
2020-08-29,Indonesia,580741,14066,505590,81324087,1969851
2020-08-30,Indonesia,639999,15502,557180,81964086,1985353
2020-08-31,Indonesia,605260,14658,526936,82569346,2000011
2020-09-01,Indonesia,648633,15713,564696,83217979,2015724
2020-09-02,Indonesia,627659,15202,546437,83845638,2030926
2020-09-03,Indonesia,634244,15362,552169,84479882,2046288
2020-09-04,Indonesia,622454,15080,541905,85102336,2061368
2020-09-05,Indonesia,660176,15990,574746,85762512,2077358
2020-09-06,Indonesia,628238,15219,546941,86390750,2092577
2020-09-07,Indonesia,594081,14392,517204,86984831,2106969
2020-09-08,Indonesia,616961,14946,537123,87601792,2121915
2020-09-09,Indonesia,600615,14548,522892,88202407,2136463
2020-09-10,Indonesia,614664,14888,535123,88817071,2151351
2020-09-11,Indonesia,594621,14402,517674,89411692,2165753
2020-09-12,Indonesia,584400,14152,508775,89996092,2179905
2020-09-13,Indonesia,608218,14734,529511,90604310,2194639
2020-09-14,Indonesia,601087,14561,523303,91205397,2209200
2020-09-15,Indonesia,628194,15218,546902,91833591,2224418
2020-09-16,Indonesia,581053,14069,505862,92414644,2238487
2020-09-17,Indonesia,531673,12878,462872,92946317,2251365
2020-09-18,Indonesia,576063,13955,501517,93522380,2265320
2020-09-19,Indonesia,535786,12981,466452,94058166,2278301
2020-09-20,Indonesia,591602,14331,515046,94649768,2292632
2020-09-21,Indonesia,527573,12780,459302,95177341,2305412
2020-09-22,Indonesia,543579,13166,473237,95720920,2318578
2020-09-23,Indonesia,557502,13505,485358,96278422,2332083
2020-09-24,Indonesia,607124,14706,528559,96885546,2346789
2020-09-25,Indonesia,529311,12820,460815,97414857,2359609
2020-09-26,Indonesia,555246,13447,483394,97970103,2373056
2020-09-27,Indonesia,566333,13716,493046,98536436,2386772
2020-09-28,Indonesia,586227,14201,510366,99122663,2400973
2020-09-29,Indonesia,562022,13611,489293,99684685,2414584
2020-09-30,Indonesia,565455,13696,492282,100250140,2428280
2020-10-01,Indonesia,554133,13425,482425,100804273,2441705
2020-10-02,Indonesia,494318,11971,430351,101298591,2453676
2020-10-03,Indonesia,530354,12847,461723,101828945,2466523
2020-10-04,Indonesia,537637,13024,468064,102366582,2479547
2020-10-05,Indonesia,486022,11772,423128,102852604,2491319
2020-10-06,Indonesia,490394,11880,426934,103342998,2503199
2020-10-07,Indonesia,479496,11614,417447,103822494,2514813
2020-10-08,Indonesia,513093,12430,446696,104335587,2527243
2020-10-09,Indonesia,486697,11787,423716,104822284,2539030
2020-10-10,Indonesia,474959,11509,413497,105297243,2550539
2020-10-11,Indonesia,446390,10816,388625,105743633,2561355
2020-10-12,Indonesia,469564,11370,408800,106213197,2572725
2020-10-13,Indonesia,452088,10953,393585,106665285,2583678
2020-10-14,Indonesia,464976,11262,404805,107130261,2594940
2020-10-15,Indonesia,427519,10358,372196,107557780,2605298
2020-10-16,Indonesia,451419,10937,393003,108009199,2616235
2020-10-17,Indonesia,431719,10455,375852,108440918,2626690
2020-10-18,Indonesia,408148,9887,355331,108849066,2636577
2020-10-19,Indonesia,400760,9706,348899,109249826,2646283
2020-10-20,Indonesia,398226,9647,346693,109648052,2655930
2020-10-21,Indonesia,412685,9996,359281,110060737,2665926
2020-10-22,Indonesia,413316,10010,359831,110474053,2675936
2020-10-23,Indonesia,410118,9931,357046,110884171,2685867
2020-10-24,Indonesia,404606,9801,352248,111288777,2695668
2020-10-25,Indonesia,377412,9143,328573,111666189,2704811
2020-10-26,Indonesia,406535,9847,353927,112072724,2714658
2020-10-27,Indonesia,371514,8997,323438,112444238,2723655
2020-10-28,Indonesia,382145,9255,332693,112826383,2732910
2020-10-29,Indonesia,364543,8828,317369,113190926,2741738
2020-10-30,Indonesia,368187,8920,320541,113559113,2750658
2020-10-31,Indonesia,351448,8509,305969,113910561,2759167
2020-11-01,Indonesia,356003,8625,309934,114266564,2767792
2020-11-02,Indonesia,342903,8306,298529,114609467,2776098
2020-11-03,Indonesia,350667,8495,305289,114960134,2784593
2020-11-04,Indonesia,317363,7688,276294,115277497,2792281
2020-11-05,Indonesia,296143,7173,257820,115573640,2799454
2020-11-06,Indonesia,303397,7348,264136,115877037,2806802
2020-11-07,Indonesia,329711,7989,287044,116206748,2814791
2020-11-08,Indonesia,304713,7377,265281,116511461,2822168
2020-11-09,Indonesia,302622,7333,263461,116814083,2829501
2020-11-10,Indonesia,279867,6777,243650,117093950,2836278
2020-11-11,Indonesia,290629,7039,253020,117384579,2843317
2020-11-12,Indonesia,269456,6530,234587,117654035,2849847
2020-11-13,Indonesia,266148,6451,231707,117920183,2856298
2020-11-14,Indonesia,267262,6474,232677,118187445,2862772
2020-11-15,Indonesia,273174,6614,237824,118460619,2869386
2020-11-16,Indonesia,268988,6517,234179,118729607,2875903
2020-11-17,Indonesia,263792,6389,229656,118993399,2882292
2020-11-18,Indonesia,231104,5596,201198,119224503,2887888
2020-11-19,Indonesia,245698,5952,213903,119470201,2893840
2020-11-20,Indonesia,238225,5768,207397,119708426,2899608
2020-11-21,Indonesia,217437,5267,189299,119925863,2904875
2020-11-22,Indonesia,230623,5584,200779,120156486,2910459
2020-11-23,Indonesia,222654,5389,193841,120379140,2915848
2020-11-24,Indonesia,226237,5476,196960,120605377,2921324
2020-11-25,Indonesia,216668,5247,188630,120822045,2926571
2020-11-26,Indonesia,205273,4973,178709,121027318,2931544
2020-11-27,Indonesia,215990,5234,188039,121243308,2936778
2020-11-28,Indonesia,179457,4349,156234,121422765,2941127
2020-11-29,Indonesia,196779,4763,171314,121619544,2945890
2020-11-30,Indonesia,176013,4263,153236,121795557,2950153
2020-12-01,Indonesia,180132,4362,156822,121975689,2954515
2020-12-02,Indonesia,189382,4587,164875,122165071,2959102
2020-12-03,Indonesia,168931,4094,147070,122334002,2963196
2020-12-04,Indonesia,163847,3969,142644,122497849,2967165
2020-12-05,Indonesia,193020,4677,168042,122690869,2971842
2020-12-06,Indonesia,157177,3811,136837,122848046,2975653
2020-12-07,Indonesia,178506,4320,155406,123026552,2979973
2020-12-08,Indonesia,159858,3871,139171,123186410,2983844
2020-12-09,Indonesia,153552,3720,133681,123339962,2987564
2020-12-10,Indonesia,158602,3842,138078,123498564,2991406
2020-12-11,Indonesia,160948,3900,140120,123659512,2995306
2020-12-12,Indonesia,139136,3369,121131,123798648,2998675
2020-12-13,Indonesia,140735,3409,122523,123939383,3002084
2020-12-14,Indonesia,147328,3567,128263,124086711,3005651
2020-12-15,Indonesia,140352,3401,122189,124227063,3009052
2020-12-16,Indonesia,142939,3462,124442,124370002,3012514
2020-12-17,Indonesia,136101,3299,118488,124506103,3015813
2020-12-18,Indonesia,141744,3436,123401,124647847,3019249
2020-12-19,Indonesia,128529,3110,111896,124776376,3022359
2020-12-20,Indonesia,126274,3061,109933,124902650,3025420
2020-12-21,Indonesia,124452,3016,108347,125027102,3028436
2020-12-22,Indonesia,119314,2889,103874,125146416,3031325
2020-12-23,Indonesia,122956,2980,107044,125269372,3034305
2020-12-24,Indonesia,117204,2838,102037,125386576,3037143
2020-12-25,Indonesia,118289,2868,102981,125504865,3040011
